jurisdiction,slug,country,location,season,total,mealsAndIncidentals
UN,cyprus-nicosia,Cyprus,Nicosia,,186,NaN
UN,cyprus-larnaca-limassol-pafos,Cyprus,"Larnaca, Limassol, Pafos",,256,NaN
UN,cyprus,Cyprus,Elsewhere,,170,NaN
UN,czech-republic-prague,Czech Republic,Prague,,275,NaN
UN,czech-republic-brno,Czech Republic,Brno,,169,NaN
UN,czech-republic-cesky-krumlov,Czech Republic,Cesky Krumlov,,177,NaN
UN,czech-republic-karlovy-vary,Czech Republic,Karlovy Vary,,283,NaN
UN,czech-republic-ostrava,Czech Republic,Ostrava,,130,NaN
UN,czech-republic,Czech Republic,Elsewhere,,118,NaN
UN,denmark,Denmark,All Areas,,388,NaN
UN,djibouti,Djibouti,Djibouti,,187,NaN
UN,djibouti-djibouti,Djibouti,Djibouti (Bavaria Les Acacias),,277,NaN
UN,djibouti-djibouti,Djibouti,Djibouti (Djibouti Palace Kempinski),,398,NaN
UN,djibouti-djibouti,Djibouti,Djibouti (Sheraton),,294,NaN
UN,djibouti-tadjourah,Djibouti,Tadjourah,,124,NaN
UN,djibouti,Djibouti,Elsewhere,,115,NaN
UN,dominica,Dominica,All Areas,,393,NaN
UN,dominican-republic-santo-domingo,Dominican Republic,Santo Domingo,,253,NaN
UN,dominican-republic-barahona,Dominican Republic,Barahona,,99,NaN
UN,dominican-republic-barahona,Dominican Republic,Barahona (Casa Bonita Tropical Lodge),,425,NaN
UN,dominican-republic-bavaropunta-cana,Dominican Republic,Bavaro/Punta Cana,,307,NaN
UN,dominican-republic-bayanhibe,Dominican Republic,Bayanhibe,,217,NaN
UN,dominican-republic-boca-chica,Dominican Republic,Boca Chica (formerly East Santo Domingo),,128,NaN
UN,dominican-republic-constanza,Dominican Republic,Constanza,,85,NaN
UN,dominican-republic-jarabacoa,Dominican Republic,Jarabacoa,,86,NaN
UN,dominican-republic-juan-dolio,Dominican Republic,Juan Dolio,,154,NaN
UN,dominican-republic-la-romana,Dominican Republic,La Romana,,163,NaN
UN,dominican-republic-la-romana,Dominican Republic,La Romana (Gran Bahia),,310,NaN
UN,dominican-republic-montecristi,Dominican Republic,Montecristi,,201,NaN
UN,dominican-republic-puerto-plata,Dominican Republic,Puerto Plata,,178,NaN
UN,dominican-republic-samana,Dominican Republic,Samana,,204,NaN
UN,dominican-republic-santiago,Dominican Republic,Santiago,,209,NaN
UN,dominican-republic,Dominican Republic,Elsewhere,,63,NaN
UN,ecuador-quito,Ecuador,Quito,,177,NaN
UN,ecuador-quito,Ecuador,Quito (JW Marriott),,217,NaN
UN,ecuador-cuenca,Ecuador,Cuenca,,172,NaN
UN,ecuador-galapagos,Ecuador,Galapagos,,225,NaN
UN,ecuador-galapagos,Ecuador,Galapagos (Red Mangrove),,500,NaN
UN,ecuador-guayaquil,Ecuador,Guayaquil,,244,NaN
UN,ecuador-manta,Ecuador,Manta,,205,NaN
UN,ecuador-santo-domingo,Ecuador,Santo Domingo,,179,NaN
UN,ecuador,Ecuador,Elsewhere,,132,NaN
UN,egypt-cairo,Egypt,Cairo,,278,NaN
UN,egypt-alexandria,Egypt,Alexandria,,228,NaN
UN,egypt-aswan-and-luxor,Egypt,Aswan and Luxor,,275,NaN
UN,egypt-ismailia,Egypt,Ismailia,,185,NaN
UN,egypt-sahl-hasheesh,Egypt,Sahl Hasheesh (Baron Palace),,204,NaN
UN,egypt-sharm-el-sheikh,Egypt,Sharm El Sheikh,,207,NaN
UN,egypt,Egypt,Elsewhere,,162,NaN
UN,el-salvador-san-salvador,El Salvador,San Salvador,,219,NaN
UN,el-salvador,El Salvador,Elsewhere,,132,NaN
UN,equatorial-guinea-malabo,Equatorial Guinea,Malabo,,236,NaN
UN,equatorial-guinea-malabo,Equatorial Guinea,Malabo (Hilton),,530,NaN
UN,equatorial-guinea-malabo,Equatorial Guinea,"Malabo (Sofitel President, Tres de Agosto)",,352,NaN
UN,equatorial-guinea-malabo,Equatorial Guinea,Malabo (Sofitel Sipopo),,478,NaN
UN,equatorial-guinea-bata,Equatorial Guinea,Bata,,225,NaN
UN,equatorial-guinea-mongomo,Equatorial Guinea,Mongomo,,280,NaN
UN,equatorial-guinea,Equatorial Guinea,Elsewhere,,111,NaN
UN,eritrea-asmara,Eritrea,Asmara,,215,NaN
UN,eritrea-assab,Eritrea,Assab,,130,NaN
UN,eritrea-keren,Eritrea,Keren,,165,NaN
UN,eritrea-massawa,Eritrea,Massawa,,219,NaN
UN,eritrea-tessenei,Eritrea,Tessenei,,125,NaN
UN,eritrea,Eritrea,Elsewhere,,93,NaN
UN,estonia-tallinn,Estonia,Tallinn,,307,NaN
UN,estonia,Estonia,Elsewhere,,265,NaN
UN,ethiopia-addis-ababa,Ethiopia,Addis Ababa,,198,NaN
UN,ethiopia-addis-ababa,Ethiopia,Addis Ababa (Hilton),,386,NaN
UN,ethiopia-addis-ababa,Ethiopia,"Addis Ababa (Marriott Executive Apartments, Radisson Blu)",,297,NaN
UN,ethiopia-addis-ababa,Ethiopia,Addis Ababa (Sheraton),,499,NaN
UN,ethiopia-awassa,Ethiopia,Awassa (Haile Resort),,231,NaN
UN,ethiopia-bahir-dar-and-debrezeit,Ethiopia,Bahir Dar & Debrezeit (Kuriftu),,214,NaN
UN,ethiopia-mekele,Ethiopia,Mekele (Planet),,221,NaN
UN,ethiopia,Ethiopia,Elsewhere,,83,NaN
UN,ethiopia,Ethiopia,Elsewhere (Resident),,50,NaN
UN,fiji-suva,Fiji,Suva,,248,NaN
UN,fiji-suva,Fiji,Suva (Grand Pacific Hotel),,495,NaN
UN,fiji-coral-coast,Fiji,Coral Coast,,301,NaN
UN,fiji-denarau,Fiji,Denarau (Hilton),,560,NaN
UN,fiji-denarau,Fiji,"Denarau (Radisson, Sheraton, Sofitel, Westin)",,408,NaN
UN,fiji-nadi,Fiji,Nadi,,178,NaN
UN,fiji-pacific-harbour,Fiji,Pacific Harbour,,226,NaN
UN,fiji,Fiji,Elsewhere,,143,NaN
UN,finland-helsinki,Finland,Helsinki,,335,NaN
UN,finland,Finland,Elsewhere,,268,NaN
UN,france-paris,France,Paris,,383,NaN
UN,france,France,Elsewhere,,327,NaN
UN,gabon-libreville,Gabon,Libreville,,348,NaN
UN,gabon-libreville,Gabon,"Libreville (Le Cristal, Royal Palm)",,570,NaN
UN,gabon-libreville,Gabon,Libreville (Park Inn by Radisson),,459,NaN
UN,gabon-libreville,Gabon,Libreville (Radisson Blu Okoume Palace),,680,NaN
UN,gabon-francesville,Gabon,Francesville,,151,NaN
UN,gabon-lambarene,Gabon,Lambarene,,173,NaN
UN,gabon-oyem,Gabon,Oyem,,155,NaN
UN,gabon-port-gentil,Gabon,Port Gentil,,350,NaN
UN,gabon,Gabon,Elsewhere,,120,NaN
UN,gambia-banjul,Gambia,Banjul,,194,NaN
UN,gambia-banjul,Gambia,Banjul (Kairaba Beach),,242,NaN
UN,gambia-tendaba,Gambia,Tendaba,,66,NaN
UN,gambia,Gambia,Elsewhere,,42,NaN
UN,georgia-republic-of-tbilisi,"Georgia, Republic of",Tbilisi,,181,NaN
UN,georgia-republic-of-tbilisi,"Georgia, Republic of",Tbilisi (Radisson),,296,NaN
UN,georgia-republic-of-tbilisi,"Georgia, Republic of",Tbilisi (Tbilisi Marriott),,236,NaN
UN,georgia-republic-of-batumi,"Georgia, Republic of",Batumi,,185,NaN
UN,georgia-republic-of-batumi,"Georgia, Republic of","Batumi (Radisson Blu, Sheraton) July-August",,210,NaN
UN,georgia-republic-of-kobuleti,"Georgia, Republic of",Kobuleti (Georgia Palace) Jun-Sep,,213,NaN
UN,georgia-republic-of,"Georgia, Republic of",Elsewhere,,142,NaN
UN,germany-berlin,Germany,Berlin,,330,NaN
UN,germany-bonn,Germany,Bonn,,280,NaN
UN,germany-hamburg,Germany,Hamburg,,311,NaN
UN,germany-munich,Germany,Munich,,304,NaN
UN,germany,Germany,Elsewhere,,267,NaN
UN,ghana-accra,Ghana,Accra,,398,NaN
UN,ghana-accra,Ghana,Accra (Best  Western Premier),,475,NaN
UN,ghana-aburi,Ghana,Aburi (Peduase Valley Resort),,403,NaN
UN,ghana-akosombo,Ghana,Akosombo,,357,NaN
UN,ghana-elmina,Ghana,Elmina,,388,NaN
UN,ghana-ho,Ghana,Ho (Volta Serene),,309,NaN
UN,ghana-kumasi,Ghana,Kumasi (Golden Tulip),,360,NaN
UN,ghana-takoradi,Ghana,Takoradi,,282,NaN
UN,ghana-takoradi,Ghana,"Takoradi (Planters Lodge, Protea)",,294,NaN
UN,ghana-tamale,Ghana,Tamale,,311,NaN
UN,ghana,Ghana,Elsewhere,,260,NaN
UN,gibraltar,Gibraltar,All Areas,,357,NaN
UN,greece-athens,Greece,Athens,,296,NaN
UN,greece-thessaloniki,Greece,Thessaloniki,,164,NaN
UN,greece,Greece,Elsewhere,,156,NaN
UN,grenada,Grenada,All Areas (15 Dec.-15 Apr.),,344,NaN
UN,grenada,Grenada,All Areas (16 Apr.-14 Dec.),,322,NaN
UN,guam,Guam,All Areas,,307,NaN
UN,guatemala-guatemala-city,Guatemala,Guatemala City,,197,NaN
UN,guatemala-guatemala-city,Guatemala,"Guatemala City (Real Intercontinental, Westin Camino Real, Courtyard Marriott)",,277,NaN
UN,guatemala-antigua,Guatemala,Antigua,,255,NaN
UN,guatemala-antigua,Guatemala,Antigua (Finca Filadelfia),,261,NaN
UN,guatemala-antigua,Guatemala,Antigua (La Reunion),,406,NaN
UN,guatemala-izabal,Guatemala,Izabal,,143,NaN
UN,guatemala-peten,Guatemala,Peten,,138,NaN
UN,guatemala,Guatemala,Elsewhere,,97,NaN
UN,guinea-conakry,Guinea,Conakry,,240,NaN
UN,guinea-conakry,Guinea,Conakry (Noom),,384,NaN
UN,guinea-conakry,Guinea,Conakry (Palm Camayenne),,415,NaN
UN,guinea-conakry,Guinea,Conakry (Sheraton Grand),,452,NaN
UN,guinea,Guinea,Elsewhere,,116,NaN
UN,guinea-bissau-bissau,Guinea Bissau,Bissau,,167,NaN
UN,guinea-bissau-bissau,Guinea Bissau,Bissau (Ledger Plaza),,284,NaN
UN,guinea-bissau-bafata,Guinea Bissau,Bafata,,110,NaN
UN,guinea-bissau-quinhamel,Guinea Bissau,Quinhamel,,120,NaN
UN,guinea-bissau,Guinea Bissau,Elsewhere,,75,NaN
UN,guyana-georgetown,Guyana,Georgetown,,265,NaN
UN,guyana-georgetown,Guyana,Georgetown (Pegasus Hotel),,358,NaN
UN,guyana-linden,Guyana,Linden,,138,NaN
UN,guyana-new-amsterdam,Guyana,New Amsterdam,,134,NaN
UN,guyana,Guyana,Elsewhere,,129,NaN
UN,haiti-port-au-prince,Haiti,Port-Au-Prince,,221,NaN
UN,haiti-port-au-prince,Haiti,Port-au-Prince (Karibe),,265,NaN
UN,haiti-port-au-prince,Haiti,Port-au-Prince (Marriott),,298,NaN
UN,haiti-cap-haitien-and-jacmel,Haiti,Cap Haitien and Jacmel,,181,NaN
UN,haiti-cote-des-arcadins,Haiti,Cote des Arcadins,,210,NaN
UN,haiti-jeremie-and-les-cayes,Haiti,Jeremie and Les Cayes,,175,NaN
UN,haiti-port-de-paix,Haiti,Port-de-Paix,,140,NaN
UN,haiti,Haiti,Elsewhere,,128,NaN
UN,honduras-tegucigalpa,Honduras,Tegucigalpa,,206,NaN
UN,honduras-copan,Honduras,Copán,,157,NaN
UN,honduras-la-ceiba,Honduras,La Ceiba,,156,NaN
UN,honduras-roatan,Honduras,Roatan,,227,NaN
UN,honduras-roatan,Honduras,Roatan (Infinity Bay & Mayan Princess),,379,NaN
UN,honduras-san-pedro-sula,Honduras,San Pedro Sula,,189,NaN
UN,honduras,Honduras,Elsewhere,,102,NaN
UN,hungary-budapest,Hungary,Budapest,,277,NaN
UN,hungary-balaton,Hungary,Balaton,,208,NaN
UN,hungary-visegrad,Hungary,Visegrad,,171,NaN
UN,hungary,Hungary,Elsewhere,,143,NaN
UN,iceland,Iceland,All Areas (May - Sept),,425,NaN
UN,iceland,Iceland,All Areas (Oct.- Apr.),,333,NaN
UN,india-new-delhi,India,New Delhi (April - August),,211,NaN
UN,india-new-delhi,India,New Delhi (September - March),,240,NaN
UN,india-new-delhi-special-hotels,India,New Delhi Special Hotels (April - August),,250,NaN
UN,india-new-delhi-special-hotels,India,"New Delhi Special Hotels (September
- March)",,296,NaN
UN,india-agra,India,Agra,,284,NaN
UN,india-bangalore,India,Bangalore,,202,NaN
UN,india-bangalore,India,Bangalore (Special Hotels),,258,NaN
UN,india-calcutta,India,Calcutta,,304,NaN
UN,india-chandigarh,India,Chandigarh (The Lalit),,303,NaN
UN,india-chennai,India,Chennai,,188,NaN
UN,india-goa,India,Goa,,191,NaN
UN,india-hyderabad,India,Hyderabad,,182,NaN
UN,india-hyderabad,India,Hyderabad (ITC Kakatiya),,224,NaN
UN,india-jaipur,India,Jaipur,,306,NaN
UN,india-mumbai,India,Mumbai,,268,NaN
UN,india-mumbai,India,Mumbai (Special hotels),,313,NaN
UN,india-srinagar,India,Srinagar,,331,NaN
UN,india,India,Elsewhere,,175,NaN
UN,indonesia-jakarta,Indonesia,Jakarta,,207,NaN
UN,indonesia-jakarta,Indonesia,"Jakarta (JW Marriott, Mandarin Oriental, Ritz Carlton)",,313,NaN
UN,indonesia-jakarta,Indonesia,Jakarta (Shangri-la),,417,NaN
UN,indonesia-jakarta,Indonesia,Jakarta (Westin),,276,NaN
UN,indonesia-ambon,Indonesia,Ambon,,120,NaN
UN,indonesia-balik-papan,Indonesia,Balik Papan,,110,NaN
UN,indonesia-bandung,Indonesia,Bandung,,141,NaN
UN,indonesia-bogor-city,Indonesia,Bogor City,,133,NaN
UN,indonesia-denpasar,Indonesia,Denpasar,,217,NaN
UN,indonesia-jayapura,Indonesia,Jayapura,,121,NaN
UN,indonesia-makassar,Indonesia,Makassar,,130,NaN
UN,indonesia-medan,Indonesia,Medan,,132,NaN
UN,indonesia-menado,Indonesia,Menado,,105,NaN
UN,indonesia-nusa-dua,Indonesia,"Nusa Dua (Ayodya, Westin)",,474,NaN
UN,indonesia-nusa-dua,Indonesia,"Nusa Dua (Courtyard by Marriott, Intercontinental, Novotel)",,271,NaN
UN,indonesia-nusa-dua,Indonesia,"Nusa Dua (Grand Hyatt, Laguna Bali)",,424,NaN
UN,indonesia-nusa-dua,Indonesia,Nusa Dua (Melia Bali),,374,NaN
UN,indonesia-senggigi,Indonesia,Senggigi,,169,NaN
UN,indonesia-surabaya,Indonesia,Surabaya,,115,NaN
UN,indonesia-surabaya,Indonesia,Surabaya (Shangri-la),,306,NaN
UN,indonesia-yogyakarta,Indonesia,Yogyakarta,,121,NaN
UN,indonesia,Indonesia,Elsewhere,,102,NaN
UN,iran-tehran,Iran,Tehran,,246,NaN
UN,iran-kerman,Iran,Kerman (Pars),,186,NaN
UN,iran-mashad,Iran,Mashad,,146,NaN
UN,iran,Iran,Elsewhere,,136,NaN
UN,iraq-baghdad,Iraq,Baghdad,,275,NaN
UN,iraq-baghdad,Iraq,Baghdad (Al Rasheed Hotel),,446,NaN
UN,iraq-basra,Iraq,Basra,,212,NaN
UN,iraq-basra,Iraq,Basra (Basra International Hotel),,335,NaN
UN,iraq-erbil,Iraq,Erbil (Divan and Rotana),,401,NaN
UN,iraq-suleimaniyah,Iraq,Suleimaniyah,,142,NaN
UN,iraq,Iraq,Elsewhere,,195,NaN
UN,ireland,Ireland,All Areas,,308,NaN
UN,israel-tel-aviv,Israel,Tel Aviv,,382,NaN
UN,israel-eilat,Israel,Eilat,,301,NaN
UN,israel-haifa,Israel,Haifa,,316,NaN
UN,israel-herzliya,Israel,Herzliya,,253,NaN
UN,israel-jerusalem,Israel,Jerusalem,,282,NaN
UN,israel-tiberias,Israel,Tiberias,,263,NaN
UN,israel,Israel,Elsewhere,,264,NaN
UN,italy-rome,Italy,Rome,,324,NaN
UN,italy-bologna,Italy,Bologna,,275,NaN
UN,italy-florence,Italy,Florence,,265,NaN
UN,italy-milan,Italy,Milan,,317,NaN
UN,italy-naples,Italy,Naples,,301,NaN
UN,italy-palermo,Italy,Palermo,,314,NaN
UN,italy-trieste,Italy,Trieste,,259,NaN
UN,italy-turin,Italy,Turin,,274,NaN
UN,italy-venice,Italy,Venice,,359,NaN
UN,italy,Italy,Elsewhere,,170,NaN
UN,jamaica-kingston,Jamaica,Kingston,,312,NaN
UN,jamaica,Jamaica,Elsewhere (15 Dec. -15 Apr.),,325,NaN
UN,jamaica,Jamaica,Elsewhere (16 Apr. -14 Dec.),,308,NaN
UN,japan-tokyo,Japan,Tokyo,,317,NaN
UN,japan-tokyo,Japan,Tokyo (Imperial),,550,NaN
UN,japan-tokyo,Japan,"Tokyo (New Otani, Okura)",,476,NaN
UN,japan-tokyo,Japan,Tokyo (Palace),,680,NaN
UN,japan-fukuoka,Japan,Fukuoka,,255,NaN
UN,japan-kobe,Japan,Kobe,,223,NaN
UN,japan-kyoto,Japan,Kyoto,,285,NaN
UN,japan-nagoya,Japan,Nagoya,,259,NaN
UN,japan-osaka,Japan,Osaka,,256,NaN
UN,japan-yokohama,Japan,Yokohama,,290,NaN
UN,japan,Japan,Elsewhere,,205,NaN
UN,jordan-amman,Jordan,Amman,,253,NaN
UN,jordan-amman,Jordan,"Amman (Fairmont, Sheraton, W Amman)",,339,NaN
UN,jordan-amman,Jordan,Amman (Four Seasons),,407,NaN
UN,jordan-aqaba-dead-sea-petra,Jordan,"Aqaba, Dead Sea, Petra",,236,NaN
UN,jordan-azraq,Jordan,Azraq,,107,NaN
UN,jordan-irbid,Jordan,"Irbid (Sedrah, Seven Days Hotel)",,171,NaN
UN,jordan-jerusalem,Jordan,Jerusalem,,282,NaN
UN,jordan-ruwaished,Jordan,Ruwaished,,127,NaN
UN,jordan,Jordan,Elsewhere,,82,NaN
UN,kazakhstan-astana,Kazakhstan,Astana,,182,NaN
UN,kazakhstan-astana,Kazakhstan,Astana (Ritz Carlton),,630,NaN
UN,kazakhstan-astana,Kazakhstan,Astana (Rixos President and Soluxe),,263,NaN
UN,kazakhstan-aktau,Kazakhstan,Aktau,,137,NaN
UN,kazakhstan-aktau,Kazakhstan,Aktau (Renaissance),,289,NaN
UN,kazakhstan-aktobe,Kazakhstan,Aktobe,,128,NaN
UN,kazakhstan-almaty,Kazakhstan,Almaty,,174,NaN
UN,kazakhstan-almaty,Kazakhstan,Almaty (Ritz Carlton),,413,NaN
UN,kazakhstan-atyrau,Kazakhstan,Atyrau,,140,NaN
UN,kazakhstan-atyrau,Kazakhstan,Atyrau (Renaissance),,345,NaN
UN,kazakhstan-schuchinsk-burabay,Kazakhstan,Schuchinsk-Burabay,,213,NaN
UN,kazakhstan-shymkent,Kazakhstan,Shymkent,,130,NaN
UN,kazakhstan-shymkent,Kazakhstan,Shymkent (Rixos Khadisha),,307,NaN
UN,kazakhstan-ust-kamenogorsk,Kazakhstan,Ust-Kamenogorsk,,126,NaN
UN,kazakhstan,Kazakhstan,Elsewhere,,116,NaN
UN,kenya-nairobi,Kenya,Nairobi,,282,NaN
UN,kenya-nairobi,Kenya,Nairobi (Nairobi Serena),,400,NaN
UN,kenya-amboseli,Kenya,Amboseli (Otukai Lodge),,163,NaN
UN,kenya-kisumu,Kenya,Kisumu (Acacia Premier),,186,NaN
UN,kenya-masai-mara,Kenya,Masai Mara (Fairmount Mara Safari Club),,219,NaN
UN,kenya-masai-mara,Kenya,Masai Mara (Keekorok Lodge),,161,NaN
UN,kenya-masai-mara,Kenya,Masai Mara (Sarova Mara Game Camp),,183,NaN
UN,kenya-mombasa,Kenya,Mombasa,,169,NaN
UN,kenya-naivasha,Kenya,Naivasha,,190,NaN
UN,kenya-naivasha,Kenya,Naivasha (Enashipai),,224,NaN
UN,kenya-nakuru,Kenya,Nakuru (Sarova Lion Hill Lodge),,157,NaN
UN,kenya-nanyuki,Kenya,Nanyuki (Fairmont Mt. Kenya Safari Club),,294,NaN
UN,kenya-nanyuki,Kenya,Nanyuki (Sweetwaters Tented Camp),,119,NaN
UN,kenya-nyeri,Kenya,Nyeri (The Ark Lodge),,164,NaN
UN,kenya-shaba,Kenya,Shaba (Sarova Shaba Lodge),,132,NaN
UN,kenya,Kenya,Elsewhere,,95,NaN
UN,kiribati-christmas-island,Kiribati,Christmas Island,,119,NaN
UN,kiribati,Kiribati,All Other Areas,,140,NaN
UN,kiribati-outer-islands,Kiribati,Outer Islands,,116,NaN
UN,korea-dem.-peo.-of-pyongyang,"Korea, Dem. Peo. of",Pyongyang,,275,NaN
UN,korea-dem.-peo.-of,"Korea, Dem. Peo. of",Elsewhere,,104,NaN
UN,korea-republic-of-seoul,"Korea, Republic of",Seoul,,330,NaN
UN,korea-republic-of-changwon,"Korea, Republic of",Changwon,,242,NaN
UN,korea-republic-of-cheju-island,"Korea, Republic of",Cheju Island,,267,NaN
UN,korea-republic-of-daejon,"Korea, Republic of",Daejon,,181,NaN
UN,korea-republic-of-gangneung,"Korea, Republic of",Gangneung,,218,NaN
UN,korea-republic-of-incheon,"Korea, Republic of",Incheon,,206,NaN
UN,korea-republic-of-kwangju,"Korea, Republic of",Kwangju,,233,NaN
UN,korea-republic-of-kyungju,"Korea, Republic of",Kyungju,,278,NaN
UN,korea-republic-of-pusan,"Korea, Republic of",Pusan,,248,NaN
UN,korea-republic-of-pyeongchang,"Korea, Republic of",Pyeongchang,,267,NaN
UN,korea-republic-of-taegu,"Korea, Republic of",Taegu,,236,NaN
UN,korea-republic-of-ulsan,"Korea, Republic of",Ulsan,,229,NaN
UN,korea-republic-of-yeosu,"Korea, Republic of",Yeosu,,253,NaN
UN,korea-republic-of,"Korea, Republic of",Elsewhere,,163,NaN
UN,kuwait-kuwait-city,Kuwait,Kuwait City,,413,NaN
UN,kuwait-kuwait-city,Kuwait,Kuwait City (Sheraton Four Points),,540,NaN
UN,kyrgyzstan-bishkek,Kyrgyzstan,Bishkek,,196,NaN
UN,kyrgyzstan-bishkek,Kyrgyzstan,Bishkek (Hyatt Regency),,302,NaN
UN,kyrgyzstan-issyk-kul,Kyrgyzstan,Issyk-kul (1 Jan - 30 Jun),,128,NaN
UN,kyrgyzstan-issyk-kul,Kyrgyzstan,Issyk-kul (1 Jul - 15 Sep),,213,NaN
UN,kyrgyzstan-issyk-kul,Kyrgyzstan,Issyk-kul (16 Sep - 31 Dec),,129,NaN
UN,kyrgyzstan-osh,Kyrgyzstan,Osh,,96,NaN
UN,kyrgyzstan,Kyrgyzstan,Elsewhere,,56,NaN
UN,lao-peo.-dem.-rep.-vientiane,Lao Peo. Dem. Rep.,Vientiane,,194,NaN
UN,lao-peo.-dem.-rep.-vientiane,Lao Peo. Dem. Rep.,"Vientiane (Crowne Plaza, Settha Palace)",,270,NaN
UN,lao-peo.-dem.-rep.-kaysone-phomvihanh-pakse-pek-thakhek,Lao Peo. Dem. Rep.,"Kaysone Phomvihanh, Pakse, Pek, Thakhek",,107,NaN
UN,lao-peo.-dem.-rep.-luang-prabang,Lao Peo. Dem. Rep.,Luang Prabang,,144,NaN
UN,lao-peo.-dem.-rep.-luang-prabang,Lao Peo. Dem. Rep.,Luang Prabang (Avani and Satri House),,357,NaN
UN,lao-peo.-dem.-rep.-luang-prabang,Lao Peo. Dem. Rep.,"Luang Prabang (Grand Luand Prabang, Le Palais Juliana, Luang Prabang View)",,196,NaN
UN,lao-peo.-dem.-rep.-luang-prabang,Lao Peo. Dem. Rep.,Luang Prabang (Victoria Xiengthong),,253,NaN
UN,lao-peo.-dem.-rep.-vangvieng-xay,Lao Peo. Dem. Rep.,"Vangvieng, Xay",,118,NaN
UN,lao-peo.-dem.-rep.,Lao Peo. Dem. Rep.,Elsewhere,,66,NaN
UN,latvia-riga,Latvia,Riga,,206,NaN
UN,latvia-jurmala,Latvia,Jurmala,,245,NaN
UN,latvia,Latvia,Elsewhere,,146,NaN
UN,lebanon-beirut,Lebanon,Beirut (Le Royal),,460,NaN
UN,lebanon-beirut,Lebanon,Beirut (Movenpick) 1 January - 14 June,,314,NaN
UN,lebanon-beirut,Lebanon,Beirut (Movenpick) 15 June - 31 December,,377,NaN
UN,lebanon-greater-beirut,Lebanon,Greater Beirut,,246,NaN
UN,lebanon-al-metn,Lebanon,Al Metn,,298,NaN
UN,lebanon-tyr,Lebanon,Tyr (Tyr Rest House),,235,NaN
UN,lebanon,Lebanon,Elsewhere,,147,NaN
UN,lesotho-maseru,Lesotho,Maseru,,103,NaN
UN,lesotho-maseru,Lesotho,Maseru (Avani Lesotho Hotel & Casino),,243,NaN
UN,lesotho-maseru,Lesotho,Maseru (Avani Maseru Sun),,152,NaN
UN,lesotho-maseru,Lesotho,Maseru (Mpilo Boutique Hotel),,256,NaN
UN,lesotho-butha-buthe,Lesotho,Butha-Buthe (Afriski Mountain Resort),,114,NaN
UN,lesotho-butha-buthe,Lesotho,Butha-Buthe (New Oxbow Lodge),,95,NaN
UN,lesotho-leribe,Lesotho,Leribe,,91,NaN
UN,lesotho-leribe,Lesotho,Leribe (Maliba Mountain Lodge),,342,NaN
UN,lesotho-mohale's-hoek,Lesotho,Mohale's Hoek,,91,NaN
UN,lesotho-qacha's-neck,Lesotho,Qacha's Neck (New Central Guest House),,94,NaN
UN,lesotho-teyateyaneng,Lesotho,Teyateyaneng,,118,NaN
UN,lesotho-thaba-tseka,Lesotho,Thaba-Tseka (Motherland Guest House & Orion Katse Lodge),,91,NaN
UN,lesotho,Lesotho,Elsewhere,,82,NaN
UN,liberia-monrovia,Liberia,Monrovia,,303,NaN
UN,liberia-robertsfield,Liberia,Robertsfield (Farmington Hotel),,240,NaN
UN,liberia-robertsport,Liberia,Robertsport (Nana Lodge GH),,140,NaN
UN,liberia,Liberia,Elsewhere,,95,NaN
UN,libya-tripoli,Libya,Tripoli,,216,NaN
UN,libya-tripoli,Libya,"Tripoli (Albustan, Corinthia, Radisson Blu)",,335,NaN
UN,libya,Libya,Elsewhere,,177,NaN
UN,lithuania-vilnius,Lithuania,Vilnius,,228,NaN
UN,lithuania,Lithuania,Elsewhere,,153,NaN
UN,luxembourg,Luxembourg,All Areas,,365,NaN
UN,madagascar-antananarivo,Madagascar,Antananarivo,,200,NaN
UN,madagascar-antananarivo,Madagascar,Antananarivo (Carlton),,469,NaN
UN,madagascar-amboassary,Madagascar,Amboassary,,70,NaN
UN,madagascar-antsirabe,Madagascar,Antsirabe,,94,NaN
UN,madagascar-antsiranana,Madagascar,Antsiranana (Diego-Suarez),,182,NaN
UN,madagascar-fianarantsoa,Madagascar,Fianarantsoa,,81,NaN
UN,madagascar-mahajanga,Madagascar,Mahajanga,,102,NaN
UN,madagascar-morondava,Madagascar,Morondava,,119,NaN
UN,madagascar-morondava,Madagascar,Morondava (Palissandre Cote Ouest),,208,NaN
UN,madagascar-nosy-be,Madagascar,Nosy-Be,,261,NaN
UN,madagascar-ranomafana,Madagascar,Ranomafana,,87,NaN
UN,madagascar-sainte-marie,Madagascar,Sainte Marie,,274,NaN
UN,madagascar-toamasina,Madagascar,Toamasina,,134,NaN
UN,madagascar-tolagnaro,Madagascar,Tolagnaro (Fort-Dauphin),,97,NaN
UN,madagascar-toliara,Madagascar,Toliara,,107,NaN
UN,madagascar,Madagascar,Elsewhere,,63,NaN
UN,malawi-lilongwe,Malawi,Lilongwe,,186,NaN
UN,malawi-blantyre,Malawi,Blantyre,,150,NaN
UN,malawi-blantyre,Malawi,Blantyre (Mt. Soche & Ryalls),,221,NaN
UN,malawi-mangochi,Malawi,Mangochi (Makokola Retreat),,236,NaN
UN,malawi-mangochi,Malawi,Mangochi (Sunbird Nkopola Lodge),,190,NaN
UN,malawi-mzuzu,Malawi,Mzuzu (Hotel Mzuzu),,207,NaN
UN,malawi-salima,Malawi,"Salima (Livingstonia Beach, Safari Beach)",,221,NaN
